instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
95,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,9.85,74.0,6.0032,0,2,2,3
96,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.84,11.365,48.0,15.001299999999999,0,2,2,5
97,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,11.365,47.0,11.0014,0,3,3,6
98,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.85,47.0,15.001299999999999,0,33,33,7
99,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,7.38,9.09,43.0,12.998000000000001,1,87,88,8
100,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.09,40.0,19.999499999999998,3,192,195,9
101,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,9.85,37.0,22.0028,6,109,115,10
102,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,9.85,37.0,22.0028,4,53,57,11
103,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,10.66,11.365,33.0,22.0028,12,34,46,12
104,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,10.66,11.365,33.0,22.0028,5,74,79,13
105,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,11.48,12.879999999999999,30.0,19.999499999999998,6,65,71,14
106,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,12.299999999999999,14.395,28.000000000000004,12.998000000000001,10,52,62,15
107,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,12.299999999999999,14.395,28.000000000000004,12.998000000000001,7,55,62,16
108,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,12.299999999999999,15.909999999999998,28.000000000000004,6.0032,4,85,89,17
109,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.84,11.365,38.0,12.998000000000001,4,186,190,18
110,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.84,12.120000000000001,38.0,8.9981,3,166,169,19
111,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.84,12.879999999999999,38.0,7.0015,5,127,132,20
112,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,11.365,47.0,11.0014,7,82,89,21
113,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.85,51.0,12.998000000000001,3,40,43,22
114,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,7.38,9.85,55.00000000000001,8.9981,1,41,42,23
115,2011-01-05,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,12.879999999999999,47.0,0.0,1,18,19,24
116,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,7.38,12.120000000000001,55.00000000000001,0.0,0,11,11,1
117,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,6.5600000000000005,11.365,64.0,0.0,0,4,4,2
118,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,6.5600000000000005,11.365,64.0,0.0,0,2,2,3
119,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,6.5600000000000005,9.85,64.0,6.0032,0,1,1,5
120,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,5.74,9.09,69.0,6.0032,0,4,4,6
121,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,5.74,8.334999999999999,63.0,7.0015,0,36,36,7
122,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,6.5600000000000005,11.365,59.0,0.0,0,95,95,8
123,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,6.5600000000000005,11.365,59.0,0.0,3,216,219,9
124,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,7.38,12.120000000000001,51.0,0.0,6,116,122,10
125,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,8.200000000000001,12.879999999999999,47.0,0.0,3,42,45,11
126,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,12.879999999999999,44.0,6.0032,2,57,59,12
127,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,10.66,14.395,35.0,0.0,6,78,84,13
128,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,10.66,13.635,35.0,7.0015,12,55,67,14
129,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,11.48,13.635,36.0,11.0014,11,59,70,15
130,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,11.48,13.635,36.0,0.0,8,54,62,16
131,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,10.66,12.879999999999999,38.0,11.0014,12,74,86,17
132,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,11.365,51.0,11.0014,9,163,172,18
133,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,11.365,51.0,8.9981,5,158,163,19
134,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,12.879999999999999,55.00000000000001,6.0032,3,109,112,20
135,2011-01-06,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,8.200000000000001,10.605,51.0,11.0014,3,66,69,21
136,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,9.02,10.605,55.00000000000001,15.001299999999999,0,48,48,22
137,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,9.02,10.605,51.0,19.0012,1,51,52,23
138,2011-01-06,Spring,2011,1,0,Thursday,1,Mist/Cloudy,8.200000000000001,9.85,59.0,12.998000000000001,4,19,23,24
139,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,64.0,12.998000000000001,4,13,17,1
140,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,69.0,15.001299999999999,2,5,7,2
141,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,69.0,15.001299999999999,0,1,1,3
142,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,10.605,69.0,8.9981,0,1,1,5
143,2011-01-07,Spring,2011,1,0,Friday,1,Light Rain/Snow,9.02,13.635,55.00000000000001,0.0,0,5,5,6
144,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,12.879999999999999,69.0,0.0,8,26,34,7
145,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,8.200000000000001,10.605,69.0,8.9981,8,76,84,8
146,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,8.200000000000001,9.85,51.0,16.997899999999998,20,190,210,9
147,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,8.200000000000001,9.09,47.0,19.999499999999998,9,125,134,10
148,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,9.02,9.85,37.0,22.0028,16,47,63,11
149,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,40.0,15.001299999999999,19,48,67,12
150,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,37.0,16.997899999999998,9,50,59,13
151,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.09,37.0,19.0012,9,64,73,14
152,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,9.85,40.0,16.997899999999998,7,43,50,15
153,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,10.605,37.0,11.0014,9,63,72,16
154,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,10.605,37.0,11.0014,5,82,87,17
155,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,8.200000000000001,12.879999999999999,37.0,0.0,9,178,187,18
156,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,8.200000000000001,11.365,40.0,6.0032,7,116,123,19
157,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,6.5600000000000005,9.85,55.00000000000001,6.0032,3,92,95,20
158,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,7.38,10.605,47.0,7.0015,1,50,51,21
159,2011-01-07,Spring,2011,1,0,Friday,1,Clear/Partly Cloudy,7.38,9.85,47.0,8.9981,0,39,39,22
160,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,7.38,9.85,43.0,11.0014,2,34,36,23
161,2011-01-07,Spring,2011,1,0,Friday,1,Mist/Cloudy,7.38,9.85,51.0,11.0014,1,14,15,24
162,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,7.38,9.85,51.0,11.0014,1,24,25,1
163,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,7.38,10.605,55.00000000000001,6.0032,1,15,16,2
164,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16,3
165,2011-01-08,Spring,2011,1,0,Saturday,0,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,7,7,4
166,2011-01-08,Spring,2011,1,0,Saturday,0,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,1,1,5
167,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5,6
168,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2,7
169,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,6.5600000000000005,9.09,74.0,7.0015,1,8,9,8
170,2011-01-08,Spring,2011,1,0,Saturday,0,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,15,15,9
171,2011-01-08,Spring,2011,1,0,Saturday,0,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,20,20,10
172,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,7.38,9.85,80.0,11.0014,5,56,61,11
173,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,8.200000000000001,9.09,69.0,26.0027,2,60,62,12
174,2011-01-08,Spring,2011,1,0,Saturday,0,Mist/Cloudy,8.200000000000001,9.09,59.0,23.9994,8,90,98,13
175,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,8.200000000000001,9.09,44.0,22.0028,7,95,102,14
176,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95,15
177,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74,16
178,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76,17
179,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69,18
180,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55,19
181,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30,20
182,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28,21
183,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,4.92,5.305,39.0,23.9994,2,35,37,22
184,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,4.92,5.305,36.0,26.0027,1,33,34,23
185,2011-01-08,Spring,2011,1,0,Saturday,0,Clear/Partly Cloudy,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,24
186,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,1
187,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,2
188,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,3
189,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,4
190,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,5
191,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,6
192,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,4.545,49.0,19.0012,0,1,1,7
193,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,8
194,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.1000000000000005,4.545,49.0,19.0012,0,10,10,9
195,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.92,3.7900000000000005,46.0,35.0008,0,19,19,10
196,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,5.74,5.305,43.0,26.0027,0,49,49,11
197,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,12
198,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,13
199,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,14
200,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,9.02,9.09,32.0,31.0009,8,64,72,15
201,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,9.02,9.85,35.0,23.9994,5,77,82,16
202,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,17
203,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,7.38,7.575,37.0,26.0027,3,59,62,18
204,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,19
205,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,20
206,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,21
207,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,5.74,5.305,46.0,27.999299999999998,1,19,20,22
208,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,23
209,2011-01-09,Spring,2011,1,0,Sunday,0,Clear/Partly Cloudy,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,24
210,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,19.0012,2,3,5,1
211,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,19.0012,1,0,1,2
212,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,3
213,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,4
214,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,5
215,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,6
216,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,19.0012,0,31,31,7
217,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,8
218,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,4.92,6.0600000000000005,50.0,19.0012,4,184,188,9
219,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,10
220,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,11
221,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,12
222,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,8.200000000000001,9.09,40.0,19.0012,5,47,52,13
223,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,8.200000000000001,9.09,40.0,19.0012,4,50,54,14
224,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,15
225,2011-01-10,Spring,2011,1,0,Monday,1,Mist/Cloudy,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,16
226,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,8.200000000000001,10.605,40.0,8.9981,4,70,74,17
227,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,8.200000000000001,11.365,40.0,7.0015,4,174,178,18
228,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,19
229,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,20
230,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,21
231,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,22
232,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,5.74,7.575,59.0,11.0014,2,22,24,23
233,2011-01-10,Spring,2011,1,0,Monday,1,Clear/Partly Cloudy,5.74,7.575,59.0,11.0014,0,18,18,24
234,2011-01-11,Spring,2011,1,0,Tuesday,1,Clear/Partly Cloudy,5.74,8.334999999999999,59.0,7.0015,2,10,12,1
235,2011-01-11,Spring,2011,1,0,Tuesday,1,Clear/Partly Cloudy,5.74,7.575,59.0,11.0014,0,3,3,2
236,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,3
237,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,6
238,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,7
239,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,8
240,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,7.38,10.605,51.0,6.0032,3,214,217,9
241,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,7.38,9.85,51.0,11.0014,3,127,130,10
242,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,8.200000000000001,10.605,51.0,11.0014,3,51,54,11
243,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,8.200000000000001,10.605,47.0,8.9981,4,31,35,12
244,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,8.200000000000001,11.365,51.0,7.0015,2,55,57,13
245,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,8.200000000000001,11.365,59.0,6.0032,6,46,52,14
246,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,8.200000000000001,11.365,59.0,6.0032,3,60,63,15
247,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,9.85,80.0,6.0032,2,45,47,16
248,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,17
249,2011-01-11,Spring,2011,1,0,Tuesday,1,Mist/Cloudy,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,18
250,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,1,94,95,19
251,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,11.365,93.0,0.0,0,51,51,20
252,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,21
253,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,9.85,86.0,6.0032,0,20,20,22
254,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,1,28,29,23
255,2011-01-11,Spring,2011,1,0,Tuesday,1,Light Rain/Snow,6.5600000000000005,9.85,93.0,6.0032,1,18,19,24
256,2011-01-12,Spring,2011,1,0,Wednesday,1,Mist/Cloudy,6.5600000000000005,9.85,86.0,6.0032,0,7,7,1
257,2011-01-12,Spring,2011,1,0,Wednesday,1,Mist/Cloudy,6.5600000000000005,9.09,86.0,7.0015,0,6,6,2
258,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,5.74,7.575,86.0,8.9981,0,1,1,3
259,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,5.74,7.575,86.0,11.0014,0,5,5,6
260,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,4.92,7.575,93.0,8.9981,0,16,16,7
261,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,5.74,7.575,69.0,8.9981,0,54,54,8
262,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,9
263,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,10
264,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,11
265,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.09,51.0,26.0027,3,32,35,12
266,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,13
267,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,9.85,44.0,23.9994,0,49,49,14
268,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.09,47.0,22.0028,0,44,44,15
269,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,16
270,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,9.02,9.85,44.0,22.0028,5,63,68,17
271,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,9.09,47.0,23.9994,0,139,139,18
272,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,8.200000000000001,7.575,47.0,35.0008,2,135,137,19
273,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,7.38,7.575,47.0,27.999299999999998,1,82,83,20
274,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,21
275,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,22
276,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,23
277,2011-01-12,Spring,2011,1,0,Wednesday,1,Clear/Partly Cloudy,5.74,5.305,59.0,27.999299999999998,1,19,20,24
278,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,59.0,19.0012,1,6,7,1
279,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,19.0012,0,2,2,2
280,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,23.9994,0,2,2,3
281,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,22.0028,0,3,3,4
282,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,5
283,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,6
284,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,4.92,7.575,54.0,8.9981,0,28,28,7
285,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,4.92,7.575,54.0,8.9981,0,72,72,8
286,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,9
287,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,5.74,6.0600000000000005,50.0,22.0028,2,137,139,10
288,2011-01-13,Spring,2011,1,0,Thursday,1,Mist/Cloudy,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,11
289,2011-01-13,Spring,2011,1,0,Thursday,1,Mist/Cloudy,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,12
290,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,13
291,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,9.85,41.0,30.002599999999997,2,81,83,14
292,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.02,9.85,41.0,26.0027,3,39,42,15
293,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.84,10.605,38.0,19.999499999999998,5,55,60,16
294,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,9.84,10.605,38.0,23.9994,2,76,78,17
295,2011-01-13,Spring,2011,1,0,Thursday,1,Clear/Partly Cloudy,8.200000000000001,9.09,40.0,19.0012,4,158,162,18
